_ID,TITLE,ISSUINGORGANIZATION,CERTIFICATE_ID,ISSUANCEDATE,EXPIRATIONDATE,DESCRIPTION,EMP_ID,APPROVAL,__V
660f8d63cf56a208f379ba24,Networking Abilities,Green PLC,5c705f55-d242-4ad7-b92b-e301f1abb46a,1992-03-15 00:00:00,2024-04-28 00:00:00,Receive challenge service site.,EMP_507,Rejected,0
660f8d63cf56a208f379ba25,PostgreSQL,"Cox, Barber and Valenzuela",35a8e683-c75d-4f81-8f06-b3b360a28ae6,2003-05-11 00:00:00,2024-05-02 00:00:00,Stage still career produce building include toward sometimes.,EMP_508,Rejected,0
660f8d63cf56a208f379ba26,Problem-Solving Skills,Stanley LLC,742c1222-1a51-47e9-8a01-5814960070e9,1980-03-05 00:00:00,2024-04-18 00:00:00,On himself respond provide.,EMP_509,Rejected,0
660f8d63cf56a208f379ba27,Express.js,Mosley-Forbes,9e8e83a0-5d61-4a15-a1b1-64faecaee990,1985-12-21 00:00:00,2024-04-30 00:00:00,Or nothing commercial at answer important.,EMP_510,Rejected,0
660f8d63cf56a208f379ba28,Blockchain Development (Solidity,"Richard, Alexander and Lawson",97216d35-df78-44d0-87ed-20d0aed1ce35,1985-03-26 00:00:00,2024-04-29 00:00:00,Seven plant discussion student west.,EMP_511,Approved,0
660f8d63cf56a208f379ba29,HTML/CSS,Sullivan-Leonard,e84ac9bd-8ff2-4ba3-a128-a7bad0164421,1981-06-04 00:00:00,2024-04-07 00:00:00,Provide require like.,EMP_512,Approved,0
660f8d63cf56a208f379ba2a,React.js,"Cox, Cain and Ali",7de6f5d5-9705-4f84-853c-ae8d3ae7ae54,2004-12-30 00:00:00,2024-04-08 00:00:00,Court foot owner sort main want policy.,EMP_513,Rejected,0
660f8d63cf56a208f379ba2b,RESTful APIs,"Ruiz, Simpson and Hoffman",87756b0b-56c2-4c1c-aaff-72b355f2dc90,2001-09-12 00:00:00,2024-04-15 00:00:00,Among customer move consider half loss.,EMP_514,Rejected,0
660f8d63cf56a208f379ba2c,PostgreSQL,Pineda Ltd,bf74be44-a26f-483e-b38b-d20d5ccd4b3e,1987-09-28 00:00:00,2024-04-28 00:00:00,If over machine because look project choose could.,EMP_515,Rejected,0
660f8d63cf56a208f379ba2d,Flask,Gray-Potter,4b591b97-102c-4f23-85fe-45d3cca4e19f,1993-10-04 00:00:00,2024-04-22 00:00:00,Easy career much too include management able.,EMP_516,Rejected,0
660f8d63cf56a208f379ba2e,SQL,"Adams, Henry and Kelley",832c0ce3-9873-4690-8cbe-50b42d3e955e,2014-12-16 00:00:00,2024-04-21 00:00:00,Follow check agreement few career expert real.,EMP_517,Approved,0
660f8d63cf56a208f379ba2f,Research Skills,Nichols-Brandt,012f8741-cbae-4f66-ab84-61713f9b42c0,1982-07-22 00:00:00,2024-05-03 00:00:00,Than deep board.,EMP_518,Rejected,0
660f8d63cf56a208f379ba30,Kubernetes,Mayo-Rodriguez,7f0444bf-fa0d-40e4-9eab-404cc895fd43,1970-02-20 00:00:00,2024-04-28 00:00:00,Fast yeah trial work continue discuss.,EMP_519,Rejected,0
660f8d63cf56a208f379ba31,Android Studio,Graham PLC,383a27e3-5c0b-4b42-b7ea-de0438b99815,2004-07-26 00:00:00,2024-04-10 00:00:00,Tax adult two institution major loss.,EMP_520,Rejected,0
660f8d63cf56a208f379ba32,Xcode,Bradley-Little,2a3cc4d4-c668-409a-acd9-ef7051caf1fd,1986-02-16 00:00:00,2024-04-07 00:00:00,Scientist effort board worry stay.,EMP_521,Approved,0
660f8d63cf56a208f379ba33,Node.js,"Miller, Pham and Jefferson",3d20f7b4-be92-4e9b-b010-1d1e77bfca04,1971-02-26 00:00:00,2024-04-28 00:00:00,Car deep movement along thank culture.,EMP_522,Rejected,0
660f8d63cf56a208f379ba34,SQL,Anderson-Hays,dcd512f9-89e0-45e8-a447-621d08d29987,2012-11-22 00:00:00,2024-05-04 00:00:00,Task yet Republican in represent term loss.,EMP_523,Rejected,0
660f8d63cf56a208f379ba35,Java,"Mcdonald, Patterson and Farrell",d9b65bb3-e02c-4544-a72a-1821189ef846,1971-11-19 00:00:00,2024-04-19 00:00:00,Shoulder claim stuff the recognize suggest.,EMP_524,Rejected,0
660f8d63cf56a208f379ba36,Blockchain Development (Solidity,"Day, Underwood and Olson",127addd5-595d-477c-a4f6-7075f7ff0048,1997-02-28 00:00:00,2024-04-15 00:00:00,Enough student anyone together music.,EMP_525,Rejected,0
660f8d63cf56a208f379ba37,Node.js,"Smith, Osborne and Harper",9ff8513c-5ca9-4419-95d2-5125c33a6f43,1990-11-24 00:00:00,2024-04-26 00:00:00,Both she and front current.,EMP_526,Approved,0
660f8d63cf56a208f379ba38,Java,"Huerta, Liu and Murray",2497b558-08b5-4b88-8079-6b48383547c9,1991-08-11 00:00:00,2024-04-08 00:00:00,Tonight option senior end production several physical.,EMP_527,Rejected,0
660f8d63cf56a208f379ba39,JIRA,"Sanchez, Bennett and Gonzalez",7c65e820-1c93-4aee-81b7-28c3739737a6,2007-02-17 00:00:00,2024-04-06 00:00:00,Charge administration ahead sort reduce.,EMP_528,Rejected,0
660f8d63cf56a208f379ba3a,Python,"Bridges, Armstrong and Dominguez",afb440d2-8b73-4768-afed-370548a919b8,1994-05-12 00:00:00,2024-04-12 00:00:00,Affect power under science bank they data.,EMP_529,Rejected,0
660f8d63cf56a208f379ba3b,Java,"Payne, Tucker and Scott",f34d613b-f640-43b6-851d-8e976addf60e,2016-02-02 00:00:00,2024-04-26 00:00:00,Available test hot read fine lot one single.,EMP_530,Rejected,0
660f8d63cf56a208f379ba3c,Django,Rosales-Crane,7a2839b4-09b0-495f-89f2-1e93d3837594,1982-10-06 00:00:00,2024-04-26 00:00:00,Key page despite lot senior growth into.,EMP_531,Rejected,0
660f8d63cf56a208f379ba3d,Xcode,"Ryan, Hart and Gonzalez",6931cac1-70ef-4287-a514-afd2c2716460,1977-04-16 00:00:00,2024-04-19 00:00:00,Top weight you.,EMP_532,Rejected,0
660f8d63cf56a208f379ba3e,Swift,Simon-Durham,adf3a449-59f1-4f1f-aa40-42311b66768f,1978-03-18 00:00:00,2024-04-18 00:00:00,Production Congress onto concern them listen.,EMP_533,Approved,0
660f8d63cf56a208f379ba3f,Teamwork and Collaboration,"Graves, Baird and Ford",dfe6c7f9-438e-4c48-9783-70bf9bf57df7,2018-10-25 00:00:00,2024-04-10 00:00:00,Approach hospital help may.,EMP_534,Rejected,0
660f8d63cf56a208f379ba40,Figma,Ritter Group,490871ba-a1b0-43c2-8d4d-20e0fb7d61bc,2015-04-29 00:00:00,2024-04-09 00:00:00,Hard peace black trial also lose effort region.,EMP_535,Rejected,0
660f8d63cf56a208f379ba41,GraphQL,Duncan-Alexander,c9474eb8-22fd-4a9b-848b-7e4f1ffc2868,2011-04-28 00:00:00,2024-04-28 00:00:00,Environmental food big fish.,EMP_536,Rejected,0
660f8d63cf56a208f379ba42,Networking Abilities,James-Hays,83fd3c49-8975-4d3c-a354-7320ebc0c402,1988-02-12 00:00:00,2024-04-23 00:00:00,Go ok section thus road safe mind.,EMP_537,Approved,0
660f8d63cf56a208f379ba43,Git,Brown Group,50ebaf61-b2ac-47b1-ac1b-4f341a95b181,1984-08-09 00:00:00,2024-05-03 00:00:00,Government couple figure door bank effect.,EMP_538,Rejected,0
660f8d63cf56a208f379ba44,SQL,Williams-Jackson,29390928-95c7-42ff-b713-b03b6d4df1d3,1975-02-19 00:00:00,2024-05-01 00:00:00,Support participant strong.,EMP_539,Rejected,0
660f8d63cf56a208f379ba45,Firebase,Wood PLC,4cf30a59-ee2c-4f43-aa29-e7029eaad85e,1972-05-22 00:00:00,2024-04-06 00:00:00,Allow sign great give.,EMP_540,Approved,0
660f8d63cf56a208f379ba46,JIRA,"Ward, King and Murphy",61cccdc9-2b79-4d83-bb6b-e7780b0f5dcb,2020-03-06 00:00:00,2024-04-26 00:00:00,Until within certain relationship Congress.,EMP_541,Rejected,0
660f8d63cf56a208f379ba47,MySQL,"Greer, Ward and Hopkins",7280ee7a-6d40-4f0d-8960-0cccc51d696d,1975-04-03 00:00:00,2024-04-18 00:00:00,Back different stage majority.,EMP_542,Rejected,0
660f8d63cf56a208f379ba48,SQL,White Group,e745d64a-71f3-4148-8bb8-2cd84865f7af,2002-04-02 00:00:00,2024-04-06 00:00:00,Answer gun type hot rest.,EMP_543,Approved,0
660f8d63cf56a208f379ba49,Selenium,Hicks-Murray,f469e28a-0d47-4e77-a51f-a37bbdbd3e3b,1999-12-01 00:00:00,2024-04-17 00:00:00,Skill long everybody score.,EMP_544,Approved,0
660f8d63cf56a208f379ba4a,Attention to Detail,Campbell LLC,9d4cb72f-a610-49bb-b214-36537662185c,1993-08-30 00:00:00,2024-05-01 00:00:00,From management bit notice first here.,EMP_545,Approved,0
660f8d63cf56a208f379ba4b,Python,Higgins-Jenkins,f3540986-7821-4b92-ab72-119fa398ee1e,1982-05-27 00:00:00,2024-04-22 00:00:00,Speech identify when where every.,EMP_546,Rejected,0
660f8d63cf56a208f379ba4c,Docker,"Skinner, Ross and Richards",e3ac1a38-c3e4-4ca0-bead-394518c66dde,2007-12-08 00:00:00,2024-04-27 00:00:00,Choice same stand western rule.,EMP_547,Rejected,0
660f8d63cf56a208f379ba4d,Django,"Castaneda, Huang and Schneider",8a061c7b-cb07-494c-ba38-89361e92b45b,1988-03-20 00:00:00,2024-05-01 00:00:00,Cultural card look his.,EMP_548,Rejected,0
660f8d63cf56a208f379ba4e,Natural Language Processing (NLP),"Hernandez, Rogers and Rodriguez",cefc5f12-cece-489d-864b-df2ea3bbb11a,1988-05-11 00:00:00,2024-04-20 00:00:00,Record benefit into administration so father.,EMP_549,Rejected,0
660f8d63cf56a208f379ba4f,Scikit-learn,Welch PLC,0a89915a-1b5a-4811-9e4e-b12a49640b15,2003-02-08 00:00:00,2024-04-28 00:00:00,Resource thought down past teacher.,EMP_550,Rejected,0
660f8d63cf56a208f379ba50,Android Studio,Vazquez-Campbell,db85d961-c853-4200-b648-07c9496a7ec1,1989-04-21 00:00:00,2024-04-27 00:00:00,Return often ask then condition kitchen small.,EMP_551,Rejected,0
660f8d63cf56a208f379ba51,Express.js,"Ortiz, Howard and Evans",fc538798-23ac-472f-a39f-9484f25d9d8f,1977-11-30 00:00:00,2024-04-17 00:00:00,Six student company trouble activity nature certain.,EMP_552,Rejected,0
660f8d63cf56a208f379ba52,Java,"Fleming, Adams and Nichols",05f76dc2-d554-4bc4-b784-a2aeb7b6d4f7,1990-07-09 00:00:00,2024-05-04 00:00:00,Miss weight impact step better report.,EMP_553,Approved,0
660f8d63cf56a208f379ba53,Azure,"Mcdowell, Roberts and Scott",08dc1f5f-2a5c-4732-9e3c-c234dd496fd7,2017-03-17 00:00:00,2024-04-29 00:00:00,Military place set line involve evening.,EMP_554,Rejected,0
660f8d63cf56a208f379ba54,Spark),Dodson and Sons,46b53f67-13f3-46af-a26b-b9fd0bdc2012,1999-04-26 00:00:00,2024-04-12 00:00:00,Congress lay top.,EMP_555,Approved,0
660f8d63cf56a208f379ba55,Android Studio,Navarro-Price,403fc9ce-5827-483a-9b6d-dcd473887802,2002-04-13 00:00:00,2024-04-15 00:00:00,Study campaign decade.,EMP_556,Approved,0
660f8d63cf56a208f379ba56,Project Management Skills,"Myers, Barton and Richards",166195c4-ac4a-4fe8-8483-bc9029101d6f,1985-12-07 00:00:00,2024-04-16 00:00:00,Effect particular later well.,EMP_557,Rejected,0
660f8d63cf56a208f379ba57,Oracle,Morrison-Hill,ab3d890d-2f07-40e4-ae31-fb8bee75100f,2014-04-25 00:00:00,2024-04-27 00:00:00,What know put doctor add.,EMP_558,Approved,0
660f8d63cf56a208f379ba58,React.js,"Scott, Anderson and Gray",688918ef-3125-4e28-8bae-d53613c2d60e,2011-07-27 00:00:00,2024-04-23 00:00:00,Off woman dark family must several.,EMP_559,Rejected,0
660f8d63cf56a208f379ba59,Raspberry Pi,Johnson-Salazar,6f1ef010-5706-4d85-9f2b-3fa95fba07bc,2002-05-04 00:00:00,2024-05-04 00:00:00,Since court night win color agent some.,EMP_560,Rejected,0
660f8d63cf56a208f379ba5a,Express.js,Brown PLC,a6a637aa-ea19-4149-b66f-26f7060d4dde,1989-10-26 00:00:00,2024-04-14 00:00:00,Six task upon west.,EMP_561,Approved,0
660f8d63cf56a208f379ba5b,Communication Skills,Stanton-Moore,5aa5a9fe-9bd2-4190-a625-6fe8cef80eed,2006-06-27 00:00:00,2024-04-25 00:00:00,Security thought have successful of.,EMP_562,Rejected,0
660f8d63cf56a208f379ba5c,Django,"Jackson, Garcia and Wilkins",02b5fac1-7bf1-4a9c-af8a-55929454b3d0,1988-08-12 00:00:00,2024-04-29 00:00:00,Training opportunity night able clear feel.,EMP_563,Approved,0
660f8d63cf56a208f379ba5d,Docker,Harper LLC,aa4064aa-1e2b-4593-bf24-02d90f317ebd,2012-04-15 00:00:00,2024-04-07 00:00:00,Difference open drive writer through station.,EMP_564,Rejected,0
660f8d63cf56a208f379ba5e,Creativity and Innovation,"Martinez, Soto and Garcia",34611d80-d237-4dc8-bd78-1275eb0cfec4,2019-07-13 00:00:00,2024-04-11 00:00:00,Sing six central foreign market.,EMP_565,Approved,0
660f8d63cf56a208f379ba5f,Java,"Gates, Palmer and English",f1cf1850-c878-42ee-aaae-e37b68971432,2021-06-06 00:00:00,2024-04-14 00:00:00,Argue before four step ago buy.,EMP_566,Approved,0
660f8d63cf56a208f379ba60,React.js,"Fleming, Hubbard and Lane",b2c98e2a-37c3-45ec-b215-90df0d636020,1977-11-11 00:00:00,2024-04-25 00:00:00,List though run performance rest event.,EMP_567,Rejected,0
660f8d63cf56a208f379ba61,Xcode,"Johnson, Smith and Wagner",f4c1cfe3-a89c-4e6c-94ee-62a467972d7d,1995-04-12 00:00:00,2024-04-07 00:00:00,Threat education modern method expect.,EMP_568,Approved,0
660f8d63cf56a208f379ba62,Kubernetes,"Gray, Smith and Smith",f946f401-cde7-4e9b-b6c0-7c70e4a7f53b,1985-04-17 00:00:00,2024-05-04 00:00:00,Book magazine worry air visit.,EMP_569,Approved,0
660f8d63cf56a208f379ba63,Docker,Brady-Byrd,4173f474-88d7-4933-84d0-51ed369aafae,1978-10-06 00:00:00,2024-04-17 00:00:00,Mission church who mission guess region.,EMP_570,Approved,0
660f8d63cf56a208f379ba64,Creativity and Innovation,Snyder PLC,ec7eb7c8-1882-44d6-8758-8a35ff9d831a,1978-05-27 00:00:00,2024-04-26 00:00:00,Although both property whose suffer draw.,EMP_571,Rejected,0
660f8d63cf56a208f379ba65,Express.js,"Mccormick, Graves and Jones",77f695f4-adde-4be5-b086-1e221b8649a4,1995-08-26 00:00:00,2024-04-25 00:00:00,Fast huge travel miss chair.,EMP_572,Approved,0
660f8d63cf56a208f379ba66,Ethereum),Johnson-Gray,72ed9382-e2f6-42d6-93cf-234e19a772e6,1987-03-01 00:00:00,2024-04-07 00:00:00,Risk certainly play six father not site level.,EMP_573,Rejected,0
660f8d63cf56a208f379ba67,Research Skills,"Cervantes, Campbell and Summers",47ea37b7-bc12-41c1-bb3d-4a1c4f933dc1,1998-02-01 00:00:00,2024-05-03 00:00:00,Scientist discover develop ask some visit same.,EMP_574,Rejected,0
660f8d63cf56a208f379ba68,Problem-Solving Skills,Perez LLC,bf862c15-943d-4e84-b084-5a2903f22ded,1997-04-11 00:00:00,2024-04-16 00:00:00,Occur good since director sure lay age beyond.,EMP_575,Approved,0
660f8d63cf56a208f379ba69,Computer Vision,Kennedy Inc,60736c1e-761b-4e17-b2fa-2e68af314e03,1971-07-07 00:00:00,2024-04-07 00:00:00,Newspaper technology several drive hot.,EMP_576,Rejected,0
660f8d63cf56a208f379ba6a,Time Management,Johnson-Wise,759d0bc2-4e34-4a02-9f9f-74c06135a296,1973-07-18 00:00:00,2024-04-08 00:00:00,Tend very fear her board nature quite.,EMP_577,Approved,0
660f8d63cf56a208f379ba6b,Scikit-learn,Martin-Stark,6a8efc95-dc64-45ec-8ac7-abec5e0dff9a,1979-10-21 00:00:00,2024-04-13 00:00:00,Director accept everything evening.,EMP_578,Rejected,0
660f8d63cf56a208f379ba6c,MySQL,Mckay-Pierce,61e6e870-bc20-4cf3-b296-7adaae18cabd,2000-10-15 00:00:00,2024-04-15 00:00:00,Reach term budget operation.,EMP_579,Rejected,0
660f8d63cf56a208f379ba6d,PostgreSQL,Parrish Ltd,54354526-495f-47b4-8e39-06387ca34393,1991-05-19 00:00:00,2024-04-10 00:00:00,Address no rather law rich from place.,EMP_580,Rejected,0
660f8d63cf56a208f379ba6e,Technical Proficiency (specific to the employee's field),"Cooper, Savage and Hamilton",730221ba-5d15-4429-8545-feccd806c373,2008-02-22 00:00:00,2024-04-15 00:00:00,Probably animal parent draw result alone.,EMP_581,Rejected,0
660f8d63cf56a208f379ba6f,SQL,Davis-Miller,6c2a0304-4b38-4ba2-b452-29d60de29c2f,1987-04-26 00:00:00,2024-04-27 00:00:00,Difficult make them rather doctor then enter.,EMP_582,Approved,0
660f8d63cf56a208f379ba70,Jenkins,Leblanc-Miller,2232c388-aee3-4fd1-afff-3337ad3e9b58,2006-08-15 00:00:00,2024-04-21 00:00:00,Mrs population long.,EMP_583,Approved,0
660f8d63cf56a208f379ba71,Technical Proficiency (specific to the employee's field),"Jacobs, Thompson and Cabrera",3c61a87d-702d-467f-880f-00c8746c9877,1994-08-02 00:00:00,2024-04-23 00:00:00,Recently she age ground benefit page body.,EMP_584,Approved,0
660f8d63cf56a208f379ba72,Problem-Solving Skills,Schultz-Brock,cc0a3ee5-864c-4690-b562-15c91921723b,2014-04-16 00:00:00,2024-04-15 00:00:00,Language will to know hit action.,EMP_585,Approved,0
660f8d63cf56a208f379ba73,Express.js,Smith-Weaver,8111c381-ebfc-4fb7-8110-0db8536ab0ad,2006-09-10 00:00:00,2024-04-15 00:00:00,Attorney necessary hand try.,EMP_586,Approved,0
660f8d63cf56a208f379ba74,Blockchain Development (Solidity,Matthews Inc,7d0b2533-d8e2-4cc9-a84d-924d853611d2,1977-02-23 00:00:00,2024-04-07 00:00:00,Amount property him take budget.,EMP_587,Rejected,0
660f8d63cf56a208f379ba75,Azure,Jones-Love,6ee02b5a-952f-4acc-b9cf-6fc0ceca4757,1980-03-04 00:00:00,2024-05-02 00:00:00,I as society condition fast everything.,EMP_588,Rejected,0
660f8d63cf56a208f379ba76,Hibernate,"Gonzalez, Becker and Fry",d222a0c5-ff4f-4560-aac1-a5c06e8a6f65,1971-06-23 00:00:00,2024-04-24 00:00:00,Measure along amount foreign top deal south.,EMP_589,Rejected,0
660f8d63cf56a208f379ba77,Jenkins,"Smith, Simmons and Arnold",00ca3ba5-0ba0-41bd-a9dd-5afa49d684e1,2008-08-20 00:00:00,2024-04-10 00:00:00,Analysis range environmental more.,EMP_590,Approved,0
660f8d63cf56a208f379ba78,Analytical Skills,"Hernandez, Parker and Wagner",f5e30fa5-cdb1-4afc-9601-8d1efaca8565,1999-06-25 00:00:00,2024-04-25 00:00:00,Reveal data enough once treat rich car.,EMP_591,Approved,0
660f8d63cf56a208f379ba79,Adaptability,Mahoney LLC,97f139d2-4fe8-472e-af9e-b40f0ff444ad,2007-04-21 00:00:00,2024-04-26 00:00:00,Long both ok grow.,EMP_592,Rejected,0
660f8d63cf56a208f379ba7a,JavaScript,Dixon PLC,03ff1d95-e389-4d91-a5f8-ca059f8761be,1997-04-19 00:00:00,2024-04-10 00:00:00,Her body edge let develop.,EMP_593,Rejected,0
660f8d63cf56a208f379ba7b,MongoDB,Frost Group,e0e9bc2c-54b6-4d19-b86c-1dad6368f366,1974-07-19 00:00:00,2024-04-27 00:00:00,Capital way machine.,EMP_594,Approved,0
660f8d63cf56a208f379ba7c,Java,Williams Ltd,634ba67c-554b-42b1-ae9d-661a6354eda1,1996-09-06 00:00:00,2024-04-15 00:00:00,Join matter professor full fall.,EMP_595,Rejected,0
660f8d63cf56a208f379ba7d,Selenium,Russell-Fox,df97faf4-1a7f-413c-8c50-2bab00139a05,1988-05-11 00:00:00,2024-04-24 00:00:00,Fast life data fund.,EMP_596,Approved,0
660f8d63cf56a208f379ba7e,Adobe XD,"Ibarra, Bowers and Watkins",191eb3f2-65d8-4441-9f14-59ccdfa9e2a0,2024-02-17 00:00:00,2024-04-11 00:00:00,Girl question resource ground worker nice nature.,EMP_597,Approved,0
660f8d63cf56a208f379ba7f,Jenkins,"Johnson, Montgomery and Ramirez",1ee9b909-55a4-4e7f-8c23-b1ddac76c87d,2000-06-10 00:00:00,2024-04-30 00:00:00,Support record less strategy attention.,EMP_598,Rejected,0
660f8d63cf56a208f379ba80,Problem-Solving Skills,"Howell, Beard and Smith",9376d0ac-90eb-4b61-a182-1e8c226e0df4,1993-08-27 00:00:00,2024-04-06 00:00:00,Key put poor.,EMP_599,Approved,0
660f8d63cf56a208f379ba81,AWS,"Wright, Gilbert and Ward",61f0e8b0-cba1-4b35-804d-2ab0b340620d,1990-02-18 00:00:00,2024-04-27 00:00:00,Production dream buy remain official tonight.,EMP_600,Rejected,0
660f8d63cf56a208f379ba82,Time Management,Williams-Bennett,4d57ce4b-f061-4616-8437-c361e811ff59,1981-10-05 00:00:00,2024-04-22 00:00:00,Mention become debate everything.,EMP_601,Approved,0
660f8d63cf56a208f379ba83,PyTorch,"Cole, Brown and Hart",f43f572c-666b-426a-a500-a578551d62c0,1973-07-24 00:00:00,2024-04-17 00:00:00,Institution change list food make.,EMP_602,Approved,0
660f8d63cf56a208f379ba84,RESTful APIs,Gibson-Harper,f2ca23cd-a3fe-46b0-8855-4daa59295785,2019-04-02 00:00:00,2024-04-25 00:00:00,Wait film most start PM.,EMP_603,Approved,0
660f8d63cf56a208f379ba85,Android Studio,Jones-Clark,71e98b4f-b744-4262-a0a7-1ca435084f6c,1976-04-24 00:00:00,2024-04-30 00:00:00,Physical film none image.,EMP_604,Approved,0
660f8d63cf56a208f379ba86,HTML/CSS,"Barrett, Calderon and Pena",a8527897-7cc4-49c3-abe7-302d5f6a622d,2005-02-04 00:00:00,2024-04-16 00:00:00,Heart nature film to exist offer.,EMP_605,Approved,0
660f8d63cf56a208f379ba87,Ethereum),Mcdowell Ltd,9692f579-3bde-4f45-8758-76da65709b0f,2019-03-16 00:00:00,2024-04-10 00:00:00,Perhaps future bar simply despite.,EMP_606,Approved,0
660f8d63cf56a208f379ba88,Leadership Abilities,"Oconnell, Thompson and Camacho",c0de16d7-1b32-4ab4-9ccc-458936bf68ea,1995-07-30 00:00:00,2024-04-28 00:00:00,Professor month general.,EMP_607,Approved,0
660f8d63cf56a208f379ba89,PyTorch,Garcia PLC,7fecb32d-890d-413d-863b-aa210c1bf534,2023-04-15 00:00:00,2024-04-24 00:00:00,Gas article within ball law blood resource.,EMP_608,Rejected,0
660f8d63cf56a208f379ba8a,Adobe XD,Rivera PLC,be38c49f-9978-4a4a-a451-cd56910b9466,1993-08-03 00:00:00,2024-04-16 00:00:00,Imagine religious present south hope.,EMP_609,Rejected,0
660f8d63cf56a208f379ba8b,Networking Abilities,Riley Group,3aea36ed-01ae-4ddd-ba64-f26ebbed2ed7,1984-07-28 00:00:00,2024-04-26 00:00:00,Cold apply big explain summer.,EMP_610,Rejected,0
660f8d63cf56a208f379ba8c,Scikit-learn,"Sims, Barton and Carr",a8bd7c8f-6bef-4546-873d-a7f9b3b29396,2012-03-19 00:00:00,2024-04-29 00:00:00,Your people at herself line watch.,EMP_611,Rejected,0
660f8d63cf56a208f379ba8d,Spring Framework,"Clark, House and Olson",778c68e6-8f5f-4f3d-99a9-1a0d0212861f,2022-05-06 00:00:00,2024-04-12 00:00:00,Financial usually foot in room wish.,EMP_612,Rejected,0
660f8d63cf56a208f379ba8e,Git,Allen-Johnson,009ba30c-62dc-4c21-bf62-ccb75dc36830,1982-12-02 00:00:00,2024-04-06 00:00:00,Data center at medical course door condition.,EMP_613,Rejected,0
660f8d63cf56a208f379ba8f,GraphQL,Grant Group,a7ba1b09-aa9c-41fa-ab7e-932ddf5e60c3,1993-12-05 00:00:00,2024-05-03 00:00:00,Care charge stay capital.,EMP_614,Approved,0
660f8d63cf56a208f379ba90,Adobe XD,"Mcintyre, Osborne and Baldwin",364ed4d5-fe8d-4911-b61f-f7a55f3a3617,1985-01-11 00:00:00,2024-04-22 00:00:00,Staff process floor doctor hand skin.,EMP_615,Rejected,0
660f8d63cf56a208f379ba91,Networking Abilities,Tyler-Richards,b173a0b3-5b61-4730-810a-af135a094d1b,1986-02-10 00:00:00,2024-04-29 00:00:00,Response instead a grow total great may.,EMP_616,Approved,0
660f8d63cf56a208f379ba92,Teamwork and Collaboration,"Moore, Cooke and Moore",b309840c-f8ec-4073-aeea-37e24f09d512,1975-12-17 00:00:00,2024-04-16 00:00:00,Show window perhaps city author attorney really.,EMP_617,Approved,0
660f8d63cf56a208f379ba93,Adaptability,Glenn-Combs,f47acd6a-a333-4551-81b8-fa933f7fb615,1973-05-06 00:00:00,2024-04-14 00:00:00,In none suggest along identify.,EMP_618,Rejected,0
660f8d63cf56a208f379ba94,SQL,Taylor Inc,a361e38a-a6c2-4569-be44-770911c5ad67,2004-11-04 00:00:00,2024-04-19 00:00:00,Answer government popular.,EMP_619,Approved,0
660f8d63cf56a208f379ba95,Scikit-learn,Brewer Ltd,b7353bd1-3ef9-4db8-939f-7ca15779a3b3,2003-03-06 00:00:00,2024-04-29 00:00:00,Consider raise question billion lose reveal.,EMP_620,Rejected,0
660f8d63cf56a208f379ba96,IoT Development,"Miller, Mendoza and Brooks",840f7b4c-fb85-4470-9c8b-8e08b30a4c2d,1978-09-02 00:00:00,2024-04-07 00:00:00,Ten manager fire difficult itself individual program.,EMP_621,Approved,0
660f8d63cf56a208f379ba97,JIRA,Whitney-Huynh,80778e9a-7298-47d6-a1ac-d50c17fb0890,1992-10-02 00:00:00,2024-04-08 00:00:00,Create tough popular audience fact occur.,EMP_622,Rejected,0
660f8d63cf56a208f379ba98,Communication Skills,Farmer-Martinez,f1e1ea0e-7b98-46e4-9899-4477245a2214,2011-06-10 00:00:00,2024-04-23 00:00:00,Sort up rich event condition deep garden.,EMP_623,Approved,0
660f8d63cf56a208f379ba99,Node.js,Carter PLC,2217b61a-abad-4391-9d03-5d7b7b96c43f,1994-05-18 00:00:00,2024-05-01 00:00:00,Reach how decision into both.,EMP_624,Approved,0
660f8d63cf56a208f379ba9a,Big Data Technologies (Hadoop,"Heath, Austin and Martinez",b43b96a2-60e6-4f70-a93d-ad7b018a7a3f,2002-03-27 00:00:00,2024-04-21 00:00:00,Future order peace.,EMP_625,Approved,0
660f8d63cf56a208f379ba9b,JIRA,"Hickman, Carter and Oneill",f6c29ebd-3938-4b28-8d42-4719ce4e6ded,2015-08-18 00:00:00,2024-04-24 00:00:00,Tend lose light only least special.,EMP_626,Approved,0
660f8d63cf56a208f379ba9c,Attention to Detail,"Potter, Crawford and Pitts",6d973593-0924-4f29-bc8b-e00723654ff5,1988-06-09 00:00:00,2024-04-30 00:00:00,That foreign special seat.,EMP_627,Rejected,0
660f8d63cf56a208f379ba9d,Oracle,Galvan PLC,3197d4df-fa10-407b-bfa7-3c880d835acf,1973-02-14 00:00:00,2024-04-09 00:00:00,Even sister fill machine too one a career.,EMP_628,Rejected,0
660f8d63cf56a208f379ba9e,Django,Smith and Sons,9013265e-fa01-4573-8f8d-d773216cbc1d,2014-08-29 00:00:00,2024-04-25 00:00:00,Necessary the within nation parent true possible.,EMP_629,Rejected,0
660f8d63cf56a208f379ba9f,Figma,Hendricks and Sons,45b0c940-7473-49fd-a4b8-bbb55c70d231,1974-09-04 00:00:00,2024-04-25 00:00:00,Water home center simply as everything as.,EMP_630,Approved,0
