_ID,NAME,PROJECT_ID,DESCRIPTION,EMP_ID,PROJECTMANAGERID,STARTDATE,ENDDATE,STATUS,URL,APPROVAL,__V
6614ec0bd9baff57ed104a9e,BlueFinity Evoke,ff427bb0-4e11-4d1d-82e5-1469743946c9,"['Containerization', 'Business Analysis', 'Flask']",EMP_135,EMP_1,2022-07-11 00:00:00,2024-04-30 00:00:00,completed,http://www.molina.net/,Approved,0
6614ec0bd9baff57ed104a9f,CyberLink,cbfd77e4-3724-4c9f-bcc1-de195b1662cd,"['RESTful API', 'JavaScript', 'Kubernetes']",EMP_135,EMP_77,2022-08-06 00:00:00,2024-04-30 00:00:00,active,https://valdez.org/,Approved,0
6614ec0bd9baff57ed104aa0,ByteForge,3932ad72-61e4-4d5b-922d-4ad534a732b6,"['Requirements Analysis', 'Python', 'Troubleshooting']",EMP_135,EMP_654,2021-07-28 00:00:00,2024-04-29 00:00:00,active,http://www.parker.org/,Approved,0
6614ec0bd9baff57ed104aa1,InnovateSoft Budget Planner,d757ff53-95b9-4774-99d0-2c38fe027570,"['Machine Learning', 'Statistical Analysis', 'Agile Product Management']",EMP_135,EMP_83,2020-05-03 00:00:00,2024-04-25 00:00:00,completed,https://stevens.com/,Approved,0
6614ec0bd9baff57ed104aa2,AgileWare,70849e0a-3cf4-40f6-ba35-6f2224727243,"['Data Science', 'Interaction Design', 'Problem Solving']",EMP_136,EMP_910,2022-10-25 00:00:00,2024-05-09 00:00:00,active,http://www.jackson-li.com/,Rejected,0
6614ec0bd9baff57ed104aa3,DataLink Inventory Tracker,e70f11c6-1626-4784-9073-e62805080ee7,"['Kotlin', 'Agile Methodologies', 'React']",EMP_136,EMP_210,2023-02-19 00:00:00,2024-05-08 00:00:00,completed,http://www.davis.org/,Rejected,0
6614ec0bd9baff57ed104aa4,DataBridge,3785df1b-c07d-4fe0-a7ef-ca2ec51b06aa,"['NoSQL', 'Containerization', 'Information Security']",EMP_136,EMP_933,2020-05-31 00:00:00,2024-04-26 00:00:00,completed,http://miller.com/,Rejected,0
6614ec0bd9baff57ed104aa5,PixelPulse,2396d48e-a7c0-4247-a109-01d76415a487,"['C#', 'JavaScript', 'MySQL']",EMP_136,EMP_217,2020-09-27 00:00:00,2024-04-27 00:00:00,completed,http://www.stone.com/,Approved,0
6614ec0bd9baff57ed104aa6,Streamline Solutions CRM,0f6441fd-44ba-4a57-9f6a-7c2b27e4836f,"['DevOps', 'Behavior-Driven Development', 'Java']",EMP_137,EMP_278,2022-06-17 00:00:00,2024-05-03 00:00:00,completed,http://foster-fernandez.info/,Approved,0
6614ec0bd9baff57ed104aa7,DataSync,7fbe538d-b85e-4e06-9448-bbe8906c8108,"['Documentation', 'CSS', 'SQL']",EMP_137,EMP_603,2022-04-26 00:00:00,2024-05-01 00:00:00,active,http://www.banks.com/,Rejected,0
6614ec0bd9baff57ed104aa8,CodeCraft Web Builder,4de965b3-bf40-49c1-a117-eba9de4a07c1,"['Responsive Design', 'Objective-C', 'GraphQL']",EMP_137,EMP_401,2020-07-01 00:00:00,2024-04-27 00:00:00,completed,https://www.davis.info/,Rejected,0
6614ec0bd9baff57ed104aa9,CatalystCommerce,3c68d7ec-0fdd-43ab-bb0d-bb360dde50c8,"['Statistical Analysis', 'Accessibility', 'Documentation']",EMP_137,EMP_356,2021-12-23 00:00:00,2024-04-20 00:00:00,active,http://white.net/,Approved,0
6614ec0bd9baff57ed104aaa,PixelPlex Crypto Trader,4ee50e88-8860-4118-944f-c7cefd1eabf0,"['JavaScript', 'Wireframing', 'Support']",EMP_138,EMP_117,2020-01-09 00:00:00,2024-04-24 00:00:00,completed,http://durham.org/,Rejected,0
6614ec0bd9baff57ed104aab,LogicLane Project Tracker,2cf6c556-3b15-4f45-8e81-81f4be67229a,"['Python', 'React', 'Data Science']",EMP_138,EMP_240,2021-06-21 00:00:00,2024-04-21 00:00:00,completed,https://hall.info/,Rejected,0
6614ec0bd9baff57ed104aac,CodeCraft Web Builder,a44e3d03-a273-4857-8d7c-623eec0ccb58,"['Interaction Design', 'Python', 'Azure']",EMP_138,EMP_939,2021-04-28 00:00:00,2024-05-05 00:00:00,completed,http://www.hughes-rodgers.info/,Approved,0
6614ec0bd9baff57ed104aad,SilverLinx POS System,271dd166-7acb-4c2b-8d95-a46296ab5dd8,"['Python', 'CI/CD', 'Swift']",EMP_138,EMP_491,2023-12-08 00:00:00,2024-04-24 00:00:00,active,http://russo.org/,Rejected,0
6614ec0bd9baff57ed104aae,LogicLane Project Tracker,c81d71d5-5751-42ee-a489-220c48b2e17d,"['Leadership', 'MySQL', 'Angular']",EMP_139,EMP_986,2021-09-26 00:00:00,2024-05-04 00:00:00,active,http://www.patterson.com/,Rejected,0
6614ec0bd9baff57ed104aaf,ByteBlitz Document Manager,607ff274-6a6b-4996-bc82-3a1ce6832047,"['Ruby', 'User Research', 'Machine Learning']",EMP_139,EMP_809,2022-12-14 00:00:00,2024-04-19 00:00:00,active,http://www.mcdowell-andrade.biz/,Rejected,0
6614ec0bd9baff57ed104ab0,FusionSoft Email Client,40484bf8-de08-479b-9c4d-b86c40ccab4b,"['Swift', 'Cryptography', 'CSS']",EMP_139,EMP_875,2022-09-05 00:00:00,2024-04-27 00:00:00,active,https://cherry.org/,Rejected,0
6614ec0bd9baff57ed104ab1,SilverLinx POS System,2e8f6beb-d4b5-4c00-8e7b-4ef167b52a13,"['React', 'Interaction Design', 'Kubernetes']",EMP_139,EMP_690,2021-11-25 00:00:00,2024-04-20 00:00:00,completed,http://www.howell.com/,Rejected,0
6614ec0bd9baff57ed104ab2,TechSpark,5c9961b8-162f-4f4e-b959-b7aacd8fa585,"['Penetration Testing', 'NoSQL', 'Objective-C']",EMP_140,EMP_954,2023-07-24 00:00:00,2024-05-05 00:00:00,active,https://gonzalez-whitehead.com/,Rejected,0
6614ec0bd9baff57ed104ab3,DataPulse,137125f7-cb8f-4a9e-8d8f-14b39bf371ee,"['UI/UX Design', 'Docker', 'DevOps']",EMP_140,EMP_385,2023-11-25 00:00:00,2024-04-21 00:00:00,active,http://jones-hoffman.com/,Rejected,0
6614ec0bd9baff57ed104ab4,CyberTech,437f034b-2174-4583-a91c-b2f63298a0f2,"['Java', 'UI/UX Design', 'Python']",EMP_140,EMP_137,2022-04-09 00:00:00,2024-05-01 00:00:00,completed,https://ray-hogan.com/,Approved,0
6614ec0bd9baff57ed104ab5,SwiftCode,17ddbe10-e727-4081-aca7-5e73c01d97a9,"['React', 'Troubleshooting', 'Continuous Integration']",EMP_140,EMP_222,2023-06-16 00:00:00,2024-04-12 00:00:00,active,http://welch-medina.com/,Rejected,0
6614ec0bd9baff57ed104ab6,TechNova Backup Solution,1dd03b4b-068e-4db3-bc1c-e8995ee35c9a,"['Machine Learning', 'Penetration Testing', 'Test-Driven Development']",EMP_141,EMP_170,2022-06-24 00:00:00,2024-04-30 00:00:00,active,https://www.moore.com/,Rejected,0
6614ec0bd9baff57ed104ab7,DataWave,62c89fec-7d75-48e6-9a27-65d4d84893c3,"['HTML', 'Cybersecurity', 'Azure']",EMP_141,EMP_104,2021-03-01 00:00:00,2024-05-07 00:00:00,completed,http://www.schultz-wilson.net/,Approved,0
6614ec0bd9baff57ed104ab8,NexGen Mobile Scheduler,302eb934-274a-4b6e-a8c3-870a49b674c0,"['PostgreSQL', 'Interaction Design', 'Cybersecurity']",EMP_141,EMP_465,2021-08-01 00:00:00,2024-04-17 00:00:00,completed,http://www.mcgrath-fuller.biz/,Approved,0
6614ec0bd9baff57ed104ab9,TechTrek Data Analyzer,6fd898a6-2dec-4dff-92e9-49c92d332687,"['Continuous Integration', 'UI/UX Design', 'Machine Learning']",EMP_141,EMP_390,2020-11-23 00:00:00,2024-04-22 00:00:00,active,http://fox-perez.com/,Approved,0
6614ec0bd9baff57ed104aba,NexGen Mobile Scheduler,06c462be-fa86-41a7-85e2-d9b712180444,"['Containerization', 'Wireframing', 'Test-Driven Development']",EMP_142,EMP_368,2020-08-15 00:00:00,2024-05-08 00:00:00,completed,https://chase-brown.com/,Approved,0
6614ec0bd9baff57ed104abb,DataLink Inventory Tracker,923058c0-c612-4a2e-a0f2-46d64173c215,"['.NET', 'Business Analysis', 'Scrum']",EMP_142,EMP_773,2021-09-16 00:00:00,2024-04-13 00:00:00,active,https://www.lee.com/,Approved,0
6614ec0bd9baff57ed104abc,CyberTech,d32b8e58-2a61-4e67-99c4-57c75ee8a9b3,"['Technical Writing', 'Continuous Integration', 'Product Management']",EMP_142,EMP_149,2023-06-08 00:00:00,2024-04-26 00:00:00,active,http://horton.com/,Rejected,0
6614ec0bd9baff57ed104abd,CodeCraft Web Builder,51d6fc8a-bfd9-473d-861f-a318a3c2cc3e,"['Python', 'SQL', 'NoSQL']",EMP_142,EMP_569,2022-04-02 00:00:00,2024-04-10 00:00:00,active,https://may-melendez.net/,Rejected,0
6614ec0bd9baff57ed104abe,BlueFinity Evoke,ee04ff51-c6c1-464c-90ac-3d683b068aca,"['Behavior-Driven Development', 'MongoDB', 'Penetration Testing']",EMP_143,EMP_198,2020-09-10 00:00:00,2024-05-04 00:00:00,completed,https://www.ramos-mcguire.info/,Rejected,0
6614ec0bd9baff57ed104abf,DataForge Dashboard Creator,50dbad55-903b-4d5f-9b79-fafae6a36415,"['PostgreSQL', 'Scrum', 'Continuous Deployment']",EMP_143,EMP_319,2023-03-22 00:00:00,2024-05-08 00:00:00,completed,http://www.velasquez-peters.com/,Approved,0
6614ec0bd9baff57ed104ac0,TechNova Backup Solution,96676243-6c66-4985-854f-02c2fe42cb3a,"['Flask', 'Data Science', 'Scrum']",EMP_143,EMP_41,2022-08-08 00:00:00,2024-05-04 00:00:00,active,http://munoz-wilson.biz/,Rejected,0
6614ec0bd9baff57ed104ac1,InnovateSoft Budget Planner,6c293d60-1247-4c2f-b904-0156b49a06c1,"['Leadership', 'SQL', 'Support']",EMP_143,EMP_609,2022-12-01 00:00:00,2024-04-19 00:00:00,completed,https://marsh-winters.com/,Rejected,0
6614ec0bd9baff57ed104ac2,LogicLane Project Tracker,7ba12b36-e479-4d1a-bacd-7eef8d7549a1,"['SQL', 'Product Management', 'Responsive Design']",EMP_144,EMP_366,2022-05-24 00:00:00,2024-04-18 00:00:00,completed,https://www.jones.info/,Approved,0
6614ec0bd9baff57ed104ac3,AgileFlow,a8d2896b-4169-4b17-a21f-09097e7fc18d,"['DevOps', 'Cybersecurity', 'Continuous Integration']",EMP_144,EMP_562,2021-04-17 00:00:00,2024-04-24 00:00:00,completed,http://lowery-hughes.net/,Approved,0
6614ec0bd9baff57ed104ac4,DataCraft,30a2052f-a710-40d2-9990-0eec120a7e8b,"['Product Management', '.NET', 'JavaScript']",EMP_144,EMP_553,2021-02-25 00:00:00,2024-04-25 00:00:00,active,https://www.lynn-ingram.com/,Rejected,0
6614ec0bd9baff57ed104ac5,PixelWorks,6e518555-ce90-40f3-8a3b-f54194af930e,"['JavaScript', 'MySQL', 'MongoDB']",EMP_144,EMP_803,2020-08-21 00:00:00,2024-04-21 00:00:00,active,https://ford.com/,Approved,0
6614ec0bd9baff57ed104ac6,InnovateSoft Budget Planner,1e3b36d3-245d-402c-b229-f28f014efff2,"['Containerization', 'SQL', 'Python']",EMP_145,EMP_341,2022-10-18 00:00:00,2024-04-09 00:00:00,active,http://solis.com/,Rejected,0
6614ec0bd9baff57ed104ac7,TechTrek Data Analyzer,496546be-76c0-492a-9107-71c92f173214,"['Continuous Deployment', 'Scrum', 'CI/CD']",EMP_145,EMP_282,2020-03-02 00:00:00,2024-04-18 00:00:00,completed,https://vincent.org/,Rejected,0
6614ec0bd9baff57ed104ac8,SwiftCode,5b8ae169-a043-483f-855d-af161e330970,"['Flask', 'Network Security', 'Wireframing']",EMP_145,EMP_834,2023-07-14 00:00:00,2024-04-18 00:00:00,completed,http://garcia.com/,Rejected,0
6614ec0bd9baff57ed104ac9,CodeCraft,c9a7cb0e-7be0-4dc7-9d4e-d7f65e5f655f,"['Ruby', 'Documentation', 'Prototyping']",EMP_145,EMP_939,2021-05-31 00:00:00,2024-04-22 00:00:00,active,http://www.campbell.com/,Rejected,0
6614ec0bd9baff57ed104aca,LogicLane Project Tracker,c0620cdb-4dab-41ca-80a1-90e8a90bf8fe,"['Cryptography', 'GraphQL', 'Python']",EMP_146,EMP_830,2021-04-25 00:00:00,2024-04-25 00:00:00,completed,https://www.olsen-woods.com/,Rejected,0
6614ec0bd9baff57ed104acb,PixelPlex Crypto Trader,e20fa94a-8756-4ce3-8eae-1ffcd3ae5b46,"['Flask', 'Containerization', 'Agile Product Management']",EMP_146,EMP_791,2022-04-01 00:00:00,2024-05-03 00:00:00,active,https://www.hernandez.info/,Approved,0
6614ec0bd9baff57ed104acc,DataForge Dashboard Creator,4949a0a6-57fa-460d-bd53-1ce1541e685e,"['CI/CD', 'Kotlin', 'UI/UX Design']",EMP_146,EMP_108,2023-09-27 00:00:00,2024-04-09 00:00:00,active,http://gregory.biz/,Rejected,0
6614ec0bd9baff57ed104acd,Streamline Solutions CRM,0065e7f2-e8d9-402a-8098-8524e7f34cb8,"['Node.js', 'PostgreSQL', 'Business Analysis']",EMP_146,EMP_626,2023-06-06 00:00:00,2024-04-18 00:00:00,completed,https://garrison.org/,Rejected,0
6614ec0bd9baff57ed104ace,PixelWorks,457203a7-d72c-46dc-ac08-161b8d3773b3,"['Problem Solving', 'Continuous Deployment', 'NoSQL']",EMP_147,EMP_844,2021-09-27 00:00:00,2024-05-02 00:00:00,active,http://ross.com/,Rejected,0
6614ec0bd9baff57ed104acf,DataLink Inventory Tracker,7eb41501-0a9b-4fc4-8b7a-f783a88b3a3b,"['Data Science', 'Continuous Deployment', 'Communication']",EMP_147,EMP_575,2023-02-11 00:00:00,2024-04-25 00:00:00,completed,http://smith.com/,Rejected,0
6614ec0bd9baff57ed104ad0,AgileWare,2b0bf92e-7eaa-444a-8844-83b938a44b47,"['MongoDB', 'Vue.js', 'User Research']",EMP_147,EMP_534,2020-07-20 00:00:00,2024-04-28 00:00:00,active,https://www.johnson.com/,Rejected,0
6614ec0bd9baff57ed104ad1,ByteForge,527b5345-a1b2-43c8-8384-7e9de0801b45,"['Ruby', 'JavaScript', 'MySQL']",EMP_147,EMP_359,2021-07-12 00:00:00,2024-04-19 00:00:00,active,http://www.johnson.biz/,Approved,0
6614ec0bd9baff57ed104ad2,NexGen Mobile Scheduler,4bfa7b41-bede-4c91-b645-a94d295643d2,"['CI/CD', 'Docker', 'MongoDB']",EMP_148,EMP_850,2022-12-17 00:00:00,2024-04-30 00:00:00,active,https://hughes.com/,Rejected,0
6614ec0bd9baff57ed104ad3,DataLink Inventory Tracker,d9dd1846-c614-4f4a-a8c6-86d3e00ece8d,"['Node.js', 'Swift', 'JavaScript']",EMP_148,EMP_136,2023-12-28 00:00:00,2024-05-06 00:00:00,active,http://www.smith.com/,Rejected,0
6614ec0bd9baff57ed104ad4,CyberLink,ac69d9f6-f65e-4d7c-b6aa-116cd99a1c01,"['Angular', 'PostgreSQL', 'Behavior-Driven Development']",EMP_148,EMP_661,2020-03-14 00:00:00,2024-05-04 00:00:00,completed,http://www.patrick.org/,Approved,0
6614ec0bd9baff57ed104ad5,TechSprint,3e71f466-14e5-4028-bf1f-7f08a40d413f,"['Technical Writing', 'Leadership', 'MongoDB']",EMP_148,EMP_807,2021-01-07 00:00:00,2024-04-14 00:00:00,completed,http://hansen.com/,Rejected,0
6614ec0bd9baff57ed104ad6,Streamline Solutions CRM,adee373f-d5a9-4f1b-8379-8b44453a940d,"['Git', 'Behavior-Driven Development', 'Objective-C']",EMP_149,EMP_750,2021-04-03 00:00:00,2024-04-10 00:00:00,completed,https://www.taylor.com/,Rejected,0
6614ec0bd9baff57ed104ad7,ByteBlitz Document Manager,e3ab88be-1971-4fac-8fef-c5c844f70be7,"['NoSQL', 'MongoDB', 'Node.js']",EMP_149,EMP_908,2021-12-20 00:00:00,2024-05-04 00:00:00,completed,https://www.martinez.com/,Rejected,0
6614ec0bd9baff57ed104ad8,SwiftCode,92c834c0-6a12-4cfd-bc10-c2b9386742a3,"['User Research', 'Azure', 'Support']",EMP_149,EMP_190,2020-04-11 00:00:00,2024-04-18 00:00:00,completed,https://downs.com/,Rejected,0
6614ec0bd9baff57ed104ad9,TechTrek Data Analyzer,0d0e5008-f018-4077-a04a-6a2d65ef691b,"['C#', 'Interaction Design', 'RESTful API']",EMP_149,EMP_713,2023-09-22 00:00:00,2024-04-30 00:00:00,completed,http://hill.com/,Rejected,0
6614ec0bd9baff57ed104ada,DataBridge,a726f851-0c3d-4b65-8964-f415da66ef64,"['GraphQL', 'Accessibility', 'User Research']",EMP_150,EMP_136,2022-03-24 00:00:00,2024-04-18 00:00:00,active,http://www.steele.net/,Approved,0
6614ec0bd9baff57ed104adb,QuickTech Remote Support,9ddc46ea-cae9-4104-9a74-1f625ac9e6fa,"['Troubleshooting', 'Angular', 'User Stories']",EMP_150,EMP_672,2020-09-23 00:00:00,2024-04-10 00:00:00,active,http://stevens.com/,Rejected,0
6614ec0bd9baff57ed104adc,CodeCraft Web Builder,bb0df109-b223-4646-9935-90f8f8ef62cb,"['Data Visualization', 'C#', 'Containerization']",EMP_150,EMP_825,2020-08-23 00:00:00,2024-04-25 00:00:00,active,https://lester.com/,Approved,0
6614ec0bd9baff57ed104add,PixelPlex Crypto Trader,d01932d2-8f7f-4f30-a34b-9577ca25fd39,"['Containerization', 'Node.js', 'Continuous Deployment']",EMP_150,EMP_889,2020-07-07 00:00:00,2024-05-08 00:00:00,active,http://www.cook-ward.biz/,Rejected,0
6614ec0bd9baff57ed104ade,TechSpark,9d5ae5f6-50af-42ee-b932-a8c7c59f9a66,"['Leadership', 'Continuous Integration', 'Django']",EMP_151,EMP_581,2020-06-30 00:00:00,2024-04-16 00:00:00,completed,https://www.wilcox-young.org/,Approved,0
6614ec0bd9baff57ed104adf,AgileWare,994de348-e2d5-4843-9cfc-a1310a9e4b92,"['Technical Writing', 'C#', 'SQL']",EMP_151,EMP_428,2020-06-15 00:00:00,2024-04-19 00:00:00,active,https://love.biz/,Rejected,0
6614ec0bd9baff57ed104ae0,BlueFinity Evoke,c417969b-a3ee-402d-8109-c0a715638ef0,"['Vue.js', 'Google Cloud Platform', 'CI/CD']",EMP_151,EMP_252,2023-08-08 00:00:00,2024-05-08 00:00:00,active,http://lee.info/,Rejected,0
6614ec0bd9baff57ed104ae1,PixelWorks,178823d3-3586-458a-93a6-eff83281596d,"['AWS', 'User Research', 'Swift']",EMP_151,EMP_939,2020-01-10 00:00:00,2024-04-21 00:00:00,completed,http://mccormick.com/,Rejected,0
6614ec0bd9baff57ed104ae2,DataSync,a83258f6-7318-408a-b862-732bf5259cec,"['Responsive Design', 'Angular', 'Flask']",EMP_152,EMP_264,2024-02-26 00:00:00,2024-04-30 00:00:00,completed,http://alvarez.org/,Rejected,0
6614ec0bd9baff57ed104ae3,AgileTech,ba33eda8-9d48-4ce6-a9db-b0feb9762db9,"['Agile Product Management', 'Docker', 'Troubleshooting']",EMP_152,EMP_475,2022-05-02 00:00:00,2024-04-28 00:00:00,active,https://gonzalez-adams.biz/,Rejected,0
6614ec0bd9baff57ed104ae4,VortexVision Virtual Assistant,2e500a2e-5c07-4da2-9ce9-5ac1d8aa607b,"['Git', 'Objective-C', 'Java']",EMP_152,EMP_477,2021-10-14 00:00:00,2024-04-25 00:00:00,completed,http://romero.com/,Approved,0
6614ec0bd9baff57ed104ae5,DataCraft,848ed6bb-d851-4ac9-ad80-d3896aec8bd8,"['MongoDB', 'Prototyping', 'DevOps']",EMP_152,EMP_417,2022-04-14 00:00:00,2024-05-01 00:00:00,completed,http://bennett.com/,Approved,0
6614ec0bd9baff57ed104ae6,DataCraft,2b31fa47-ec1d-427a-afa5-83fa8a1d2c85,"['C#', 'Statistical Analysis', 'Python']",EMP_153,EMP_785,2021-08-22 00:00:00,2024-04-23 00:00:00,active,http://dixon.info/,Approved,0
6614ec0bd9baff57ed104ae7,DataBridge,39371506-b763-4b25-9204-f13c4e3bd782,"['Python', 'DevOps', 'Support']",EMP_153,EMP_729,2020-08-16 00:00:00,2024-04-14 00:00:00,completed,http://brady-holland.com/,Rejected,0
6614ec0bd9baff57ed104ae8,DataLink Inventory Tracker,2e27b4e3-2bd5-47a7-80cd-b3e3e991c463,"['.NET', 'Leadership', 'Cybersecurity']",EMP_153,EMP_882,2021-04-11 00:00:00,2024-04-21 00:00:00,completed,https://www.ingram.com/,Rejected,0
6614ec0bd9baff57ed104ae9,VortexVision Virtual Assistant,ea6336a3-4d17-492d-8a58-dbd781c52bf0,"['DevOps', 'Interaction Design', 'C#']",EMP_153,EMP_328,2020-10-22 00:00:00,2024-05-05 00:00:00,active,http://www.nichols-schwartz.biz/,Rejected,0
6614ec0bd9baff57ed104aea,PixelPlex Crypto Trader,2e273b37-600e-4acb-9803-5bb61deb5869,"['Docker', 'Google Cloud Platform', '.NET']",EMP_154,EMP_745,2024-04-03 00:00:00,2024-04-17 00:00:00,active,http://simmons.com/,Approved,0
6614ec0bd9baff57ed104aeb,FusionSoft Email Client,44b7f0d5-2e06-4a53-ab34-5c7e8b2b13c4,"['React', 'Swift', 'Data Analysis']",EMP_154,EMP_333,2021-01-06 00:00:00,2024-04-18 00:00:00,active,https://perez.com/,Rejected,0
6614ec0bd9baff57ed104aec,EchoTech Task Manager,4e55013a-2beb-40ae-a6c3-e8d4113141da,"['CI/CD', 'GraphQL', 'Cybersecurity']",EMP_154,EMP_942,2021-08-17 00:00:00,2024-04-10 00:00:00,active,http://watson-baldwin.com/,Approved,0
6614ec0bd9baff57ed104aed,DataWave,f7f7db19-165d-43dd-856c-ee539e5e4f73,"['Agile Product Management', 'Penetration Testing', 'Scrum']",EMP_154,EMP_41,2021-08-09 00:00:00,2024-05-06 00:00:00,completed,https://evans.net/,Rejected,0
6614ec0bd9baff57ed104aee,MetaMind Chatbot Builder,dbb5a07d-0ae2-4687-ba92-54ac730e2b99,"['Support', 'SQL', 'Ruby']",EMP_155,EMP_960,2020-01-19 00:00:00,2024-04-25 00:00:00,active,http://walls-vega.com/,Approved,0
6614ec0bd9baff57ed104aef,DataSync,4f93f163-9262-43cf-b389-4b71eef8abbf,"['Test-Driven Development', 'Wireframing', 'Kotlin']",EMP_155,EMP_323,2022-12-13 00:00:00,2024-05-07 00:00:00,active,http://www.willis.com/,Approved,0
6614ec0bd9baff57ed104af0,DataWave,2a6d6f07-c753-4841-a9c9-acfa6f7e2664,"['NoSQL', 'Continuous Deployment', 'DevOps']",EMP_155,EMP_85,2022-08-27 00:00:00,2024-05-06 00:00:00,completed,https://www.jones-carpenter.com/,Approved,0
6614ec0bd9baff57ed104af1,PixelPulse,d70ecd63-2ca7-41b3-9d5e-b82bdb207765,"['Agile Product Management', 'Continuous Deployment', 'User Research']",EMP_155,EMP_763,2022-10-28 00:00:00,2024-04-17 00:00:00,completed,http://adams-green.com/,Rejected,0
6614ec0bd9baff57ed104af2,PixelPulse,f8b06519-4d7c-4a5d-8a08-7916ac0dae97,"['NoSQL', 'Continuous Integration', 'Information Security']",EMP_156,EMP_712,2020-02-16 00:00:00,2024-05-03 00:00:00,completed,http://www.valenzuela-smith.com/,Rejected,0
6614ec0bd9baff57ed104af3,VortexVision Virtual Assistant,23a2addc-b8c2-42bd-a79f-a120ac165e30,"['Continuous Deployment', 'Containerization', 'MySQL']",EMP_156,EMP_803,2021-09-04 00:00:00,2024-04-11 00:00:00,completed,http://www.orozco-smith.com/,Approved,0
6614ec0bd9baff57ed104af4,TechNova Backup Solution,ca237f6f-5c23-4d97-b9a8-470fcb339493,"['Machine Learning', 'Artificial Intelligence', 'Angular']",EMP_156,EMP_21,2020-05-08 00:00:00,2024-04-13 00:00:00,completed,http://www.johnson.biz/,Rejected,0
6614ec0bd9baff57ed104af5,DataWave,55c47f60-14eb-43af-b69c-bfb351abe25f,"['Scrum', 'User Stories', 'Penetration Testing']",EMP_156,EMP_536,2023-03-11 00:00:00,2024-05-05 00:00:00,active,http://www.rojas-turner.com/,Rejected,0
6614ec0bd9baff57ed104af6,AgileWare,0fc9faaa-1b43-4bfc-8237-a7ddd30394af,"['Data Analysis', 'JavaScript', 'Interaction Design']",EMP_157,EMP_784,2020-11-11 00:00:00,2024-04-29 00:00:00,completed,http://www.lopez.com/,Rejected,0
6614ec0bd9baff57ed104af7,ByteBoost,38c3fdde-5db3-4cf7-873a-b525d2161003,"['Agile Product Management', 'UI/UX Design', 'Git']",EMP_157,EMP_499,2020-06-05 00:00:00,2024-05-06 00:00:00,completed,https://www.ferrell.biz/,Approved,0
6614ec0bd9baff57ed104af8,DataWave,d0bd1115-0b7c-4361-88f3-efa4d8c2530a,"['CSS', 'Angular', 'Test-Driven Development']",EMP_157,EMP_112,2022-02-10 00:00:00,2024-05-07 00:00:00,active,https://sexton.org/,Rejected,0
6614ec0bd9baff57ed104af9,LogicLane Project Tracker,a59f4c11-9b19-4eda-a444-2083b104549e,"['Agile Product Management', 'Behavior-Driven Development', 'Cryptography']",EMP_157,EMP_997,2020-11-25 00:00:00,2024-05-04 00:00:00,active,http://www.moyer.com/,Approved,0
6614ec0bd9baff57ed104afa,SwiftCode,e12d732b-0e6d-4122-b445-b22cc5597731,"['Responsive Design', 'MongoDB', 'CSS']",EMP_158,EMP_876,2022-01-13 00:00:00,2024-05-06 00:00:00,completed,https://huber.biz/,Rejected,0
6614ec0bd9baff57ed104afb,MetaMind Chatbot Builder,fe966ad4-81dc-49e5-81bd-dfd74a277528,"['SQL', 'Accessibility', 'Communication']",EMP_158,EMP_643,2020-11-23 00:00:00,2024-04-29 00:00:00,active,https://www.arnold.com/,Rejected,0
6614ec0bd9baff57ed104afc,DataPulse,0f897007-1c67-4389-aec7-d65ce885cdc9,"['Angular', 'Django', 'React']",EMP_158,EMP_173,2022-12-01 00:00:00,2024-05-05 00:00:00,completed,http://armstrong.net/,Rejected,0
6614ec0bd9baff57ed104afd,DataBridge,927df357-04a7-47df-9f43-27b2a76bcbc6,"['Requirements Analysis', 'Data Analysis', 'Scrum']",EMP_158,EMP_386,2020-11-03 00:00:00,2024-04-29 00:00:00,completed,https://bowers.org/,Rejected,0
6614ec0bd9baff57ed104afe,InnovateSoft Budget Planner,ce3b7356-3d83-4bfa-9314-34f616f1cb6a,"['Leadership', 'Support', 'Angular']",EMP_159,EMP_111,2022-08-25 00:00:00,2024-05-09 00:00:00,active,http://www.goodman-gonzalez.org/,Approved,0
6614ec0bd9baff57ed104aff,InnovaTech,6809683b-9bd6-4322-ae57-cbeafff942ef,"['CSS', 'React', 'Vue.js']",EMP_159,EMP_964,2021-03-27 00:00:00,2024-04-21 00:00:00,completed,https://www.maynard.net/,Approved,0
6614ec0bd9baff57ed104b00,DataWave,461d5f2c-4a0d-4100-9cc1-03707d882906,"['Flask', 'Communication', 'Microservices']",EMP_159,EMP_311,2021-10-02 00:00:00,2024-04-24 00:00:00,active,http://porter.com/,Approved,0
6614ec0bd9baff57ed104b01,AgileWare,80b0187f-e277-4ef0-a25d-c07e9a5e12ce,"['GraphQL', 'CSS', 'MongoDB']",EMP_159,EMP_643,2022-08-26 00:00:00,2024-04-16 00:00:00,completed,http://www.barrett-arellano.org/,Approved,0
6614ec0bd9baff57ed104b02,DataPulse,bdfd6302-9d04-4de0-8889-96c3ecb79cfa,"['Kubernetes', 'GraphQL', 'Google Cloud Platform']",EMP_160,EMP_250,2022-03-14 00:00:00,2024-04-21 00:00:00,completed,https://www.hampton.org/,Rejected,0
6614ec0bd9baff57ed104b03,FusionSoft Email Client,d0e16352-877e-4723-ab87-1854f979717b,"['Angular', 'Django', 'Kubernetes']",EMP_160,EMP_262,2021-08-09 00:00:00,2024-05-01 00:00:00,active,https://bray.biz/,Rejected,0
